pid,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
1285,203,22,22031,190700,51970,NA,W,7425,62,NA,3,1,5,3,1,1,1,5,2,0,2,1,1,NA,NA,2,2,3,1,2,2,0,1005,2,1,1,3,NA,NA,DES PLAINES,60016,4894,0.7206783816918676,0.02595014303228443,0.105026563138537,0.10993052717613404,0.0596648957907642,19642,Des Plaines,0,0,1,0,0,0,SCHOOL DISTRICT C C  62,MAINE TOWNSHIP HIGH SCHOOL  207,9.229,90000,FALSE,TRUE,TRUE
1286,295,29,29080,174950,36580,NA,T,2710,54,NA,2,1,5,2,3,3,1,5,1,1,3,1,1,2,2,2,2,3,2,1,2,6,1470,2,1,1,NA,NA,NA,ROLLING MEADOWS,60008,7328,0.6252729257641921,0.01350982532751091,0.2667849344978166,0.06154475982532751,0.06577510917030567,65338,Rolling Meadows,0,0,1,0,0,1,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,10.37,111635,FALSE,TRUE,TRUE
1287,203,22,22087,156850,84150,NA,T,9350,83,NA,2,1,5,2,1,3,2,5,2,1,1,1,0,2,NA,2,2,7,NA,NA,NA,0,1328,2,1,5,1,NA,1,NILES,60714,6096,0.8006889763779528,0.00688976377952755,0.12073490813648294,0.05561023622047244,0.03215223097112861,53000,Niles,0,0,1,0,0,0,SCHOOL DISTRICT  63,MAINE TOWNSHIP HIGH SCHOOL  207,8.007443298969072,103417,FALSE,FALSE,TRUE
1288,203,71,71362,275050,53460,NA,W,3960,65,NA,2,1,5,3,1,1,1,5,1,0,3,2,0,NA,NA,2,2,2,1,2,2,0,1146,2,1,1,NA,NA,1,CHICAGO,60631,1378,0.9194484760522496,0,0.01596516690856313,0.04136429608127721,0.04644412191582003,14000,Chicago,0,0,1,0,0,0,EBINGER,TAFT HS,6.884772382397572,97102,FALSE,TRUE,TRUE
1289,203,72,72281,90280,28120,NA,W,3750,95,NA,2,1,6,3,1,1,2,5,2,0,1,1,0,2,NA,2,2,3,1,2,2,0,1200,2,1,1,3,NA,1,CHICAGO,60620,2591,7.719027402547279e-4,0.9560015438054804,0.00270165959089154,0.03126206098031648,0.01852566576611346,14000,Chicago,0,0,1,0,0,1,FORT DEARBORN,HARLAN HS,6.908,40777,FALSE,TRUE,TRUE
1290,204,72,72423,237930,63650,NA,W,6700,102,NA,2,1,8,4,1,3,1,5,1,0,1,2,1,2,2,2,2,4,1,2,2,0,1917,2,1,5,1,NA,1,CHICAGO,60655,3182,0.8632935260842237,0,0,0.11407919547454431,0.04525455688246386,14000,Chicago,0,0,1,0,0,0,MOUNT GREENWOOD,MORGAN PARK HS,6.908,91924,FALSE,TRUE,TRUE
1291,234,75,75010,228540,53940,NA,W,3720,55,NA,2,1,6,3,3,1,1,5,1,0,3,1,1,2,NA,2,2,7,NA,NA,NA,0,1392,2,1,4,NA,NA,NA,CHICAGO,60645,6739,0.4733640005935599,0.1584804867190978,0.17599050304199437,0.16174506603353614,0.06083988722362368,14000,Chicago,0,0,1,0,0,0,ROGERS,MATHER HS,6.857803738317757,66831,FALSE,FALSE,TRUE
1292,211,34,34010,218930,26030,NA,W,2975,34,2,2,1,12,4,2,3,1,5,2,0,3,2,0,2,2,2,2,7,NA,NA,NA,0,2440,2,2,2,NA,NA,NA,NORTH RIVERSIDE,60546,5025,0.6153233830845771,0.0308457711442786,0.00656716417910447,0.3227860696517413,0.04895522388059702,54144,North Riverside,0,0,1,0,1,0,SCHOOL DISTRICT 96,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,10.428,63383,FALSE,FALSE,TRUE
1293,295,35,35103,128480,40450,NA,O,3371,55,NA,1,1,6,3,1,1,1,5,1,0,3,1,1,2,NA,2,2,7,NA,NA,NA,0,1253,2,1,2,NA,NA,NA,HOFFMAN ESTATES,60169,6254,0.4926447073872721,0.05084745762711865,0.21266389510713143,0.22657499200511672,0.0345378957467221,35411,Hoffman Estates,0,1,6,1,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,10.04,62179,FALSE,FALSE,TRUE
1294,295,31,31173,219130,105940,NA,T,9017,30,NA,3,1,7,3,1,3,1,5,1,1,3,2,1,2,NA,2,2,3,2,1,1,67,2675,2,1,2,NA,NA,NA,WESTCHESTER,60154,5569,0.664571736397917,0.07739270964266474,0.059974860836775,0.192853295026037,0.01041479619321242,80047,Westchester,0,0,1,0,0,0,SCHOOL DISTRICT 93,PROVISO TOWNSHIP HIGH SCHOOL 209,8.791,85958,FALSE,TRUE,TRUE
1295,204,22,22111,322750,56100,NA,T,6600,65,NA,1,1,7,3,3,3,1,5,1,2,2,1,1,2,2,2,2,3,1,2,2,0,1827,2,1,1,3,NA,1,PARK RIDGE,60068,4826,0.8723580605055947,0.00476585163696643,0.01968503937007874,0.07666804807293826,0.05304600082884376,57875,Park Ridge,0,0,1,0,0,0,SCHOOL DISTRICT C C  64,MAINE TOWNSHIP HIGH SCHOOL  207,8.938,90504,FALSE,TRUE,TRUE
1296,203,70,70130,99590,33690,NA,O,3744,69,NA,2,1,4,3,3,3,1,5,2,2,3,1,1,NA,NA,2,2,3,1,2,2,0,1158,2,1,5,NA,NA,NA,CHICAGO,60617,5584,0.0164756446991404,0.9618553008595988,0,0.01808739255014326,0.00716332378223495,14000,Chicago,0,0,1,0,0,0,EARHART,BOWEN HS,6.908,50426,FALSE,TRUE,TRUE
1297,278,21,21012,699700,57310,NA,W,6550,47,NA,2,1,9,5,1,3,1,5,1,3,3,2,1,2,2,2,2,4,1,2,2,0,2890,2,1,2,NA,NA,NA,WESTERN SPRINGS,60558,5576,0.9036944045911048,0.01398852223816355,0.00914634146341463,0.05523672883787661,0.03586800573888091,80242,Western Springs,0,0,1,0,0,0,SCHOOL DISTRICT  101,LYONS TOWNSHIP HIGH SCHOOL  204,7.9,162765,FALSE,TRUE,TRUE
1298,203,71,71010,216910,50220,NA,W,3720,97,NA,1,1,6,3,1,3,1,5,2,0,1,1,1,2,NA,2,2,3,1,2,2,0,1293,2,1,5,1,NA,1,CHICAGO,60630,3433,0.5674337314302359,0.02155549082435188,0.17826973492572096,0.1954558695018934,0.06670550538887271,14000,Chicago,0,0,1,0,0,0,HITCH,TAFT HS,6.894,81731,FALSE,TRUE,TRUE
1299,234,37,37033,108530,22500,AV,W,6000,46,NA,3,1,6,3,3,1,1,5,2,0,3,1,1,2,2,2,2,3,2,1,2,0,1150,2,1,4,NA,NA,NA,DOLTON,60419,3502,0.14448886350656767,0.8352370074243289,0.00114220445459737,0.01913192461450599,0,20292,Dolton,0,0,4,1,0,0,SCHOOL DISTRICT  149,THORNTON TOWNSHIP HIGH SCHOOL  205,24.959,33989,FALSE,TRUE,TRUE
1300,205,26,26040,248150,65620,NA,W,6250,94,NA,3,5,6,4,1,3,1,5,2,1,2,1,1,NA,NA,2,2,1,1,2,2,0,1508,2,1,2,3,NA,NA,PARK RIDGE,60068,5355,0.8860877684407096,1.8674136321195143e-4,0.02782446311858076,0.06722689075630252,0.03734827264239029,57875,Park Ridge,1,0,1,0,0,0,SCHOOL DISTRICT C C  64,MAINE TOWNSHIP HIGH SCHOOL  207,8.908,105598,FALSE,TRUE,TRUE
1301,278,38,38027,321290,69060,NA,W,8125,32,NA,1,1,8,4,1,3,1,5,1,1,3,2,1,2,NA,2,2,3,1,1,2,0,2534,2,1,2,NA,NA,NA,MOUNT PROSPECT,60056,4624,0.7058823529411765,0.00583910034602076,0.18576989619377163,0.06812283737024222,0.06877162629757785,51089,Mount Prospect,0,0,1,0,0,0,SCHOOL DISTRICT  26,ARLINGTON HTS TWNSHP H S 214,9.811,84875,FALSE,TRUE,TRUE
1302,203,34,34010,157630,36540,NA,W,4176,63,NA,2,1,5,3,1,1,1,5,1,0,3,2,0,NA,NA,2,2,3,1,2,2,0,1105,2,1,1,NA,NA,NA,NORTH RIVERSIDE,60546,5025,0.6153233830845771,0.0308457711442786,0.00656716417910447,0.3227860696517413,0.04895522388059702,54144,North Riverside,0,0,1,0,0,0,SCHOOL DISTRICT 96,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,10.428,63383,FALSE,TRUE,TRUE
1303,204,32,32100,133400,71250,NA,W,15000,43,NA,2,1,6,4,2,3,1,5,2,0,3,2,0,2,2,2,2,3,1,1,2,0,2132,2,1,1,NA,NA,1,OLYMPIA FIELDS,60461,4171,0.2196116039319108,0.7379525293694558,0.0256533205466315,0,0.03092783505154639,55938,Olympia Fields,0,0,1,0,0,0,SCHOOL DISTRICT 162,RICH TOWNSHIP HIGH SCHOOL  227,17.971,97237,FALSE,TRUE,TRUE
1304,205,21,21032,481790,48700,NA,W,5412,119,NA,1,1,9,5,1,3,2,5,1,1,1,1,1,2,2,2,2,1,1,2,2,0,2198,2,1,2,3,NA,1,LA GRANGE,60525,3751,0.9480138629698748,0.01146360970407891,0.0021327645961077,0.02985870434550786,0.01706211676886163,40767,La Grange,0,0,1,0,0,0,SCHOOL DISTRICT  102,LYONS TOWNSHIP HIGH SCHOOL  204,9.461,150273,FALSE,TRUE,TRUE
1305,204,30,30040,149620,63280,NA,W,10125,52,NA,3,1,8,4,1,1,1,5,1,2,3,2,0,NA,NA,2,2,3,3,1,2,0,1952,2,1,1,NA,NA,NA,HICKORY HILLS,60457,4123,0.8452583070579675,0.00945913170021828,0.01528013582342954,0.12442396313364056,0.00557846228474411,34514,Hickory Hills,0,0,7,1,0,0,SCHOOL DISTRICT  117,CONSOLIDATED HIGH SCHOOL  230,12.137,99306,FALSE,TRUE,TRUE
1306,234,12,12042,108220,42500,AV,T,10000,48,NA,1,1,6,3,3,1,1,5,1,1,3,1,1,2,NA,2,2,3,1,1,2,0,1285,2,1,4,NA,NA,NA,LANSING,60438,6522,0.4207298374731677,0.4260962894817541,0.00919963201471941,0.11974854339159768,0.03603189205765102,42028,Lansing,0,0,1,0,0,0,SCHOOL DISTRICT  171,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,17.73,51485,FALSE,TRUE,TRUE
1307,205,24,24031,202690,48000,NA,W,6000,79,NA,3,1,6,1,1,1,1,5,1,1,3,1,1,NA,NA,2,2,3,1,2,2,0,1524,2,1,2,NA,NA,NA,SKOKIE,60077,6729,0.40793580026749887,0.1376133155000743,0.30910982315351465,0.1185911725367811,0.04413731609451627,70122,Skokie,0,0,1,0,0,0,SCHOOL DISTRICT 68,COMMUNITY HIGH SCHOOL  219,8.449,60542,FALSE,TRUE,TRUE
1308,211,72,72150,77890,25200,AV,W,3150,67,2,2,1,7,4,1,3,2,5,2,0,2,2,0,2,NA,2,2,2,1,2,2,0,1612,2,2,2,3,NA,NA,CHICAGO,60629,4694,0.01981252662974009,0.7895185342991052,0.00532594801874733,0.12207072858968895,0.12654452492543672,14000,Chicago,0,0,3,1,0,0,MCKAY,GAGE PARK HS,6.934,28817,FALSE,TRUE,TRUE
1309,202,70,70170,73950,24180,NA,W,3720,72,NA,2,1,5,3,1,3,1,5,2,0,1,1,0,NA,NA,2,2,7,NA,NA,NA,0,853,2,1,1,1,NA,NA,CHICAGO,60628,3208,0.00592269326683291,0.9800498753117208,0,0.01402743142144638,0,14000,Chicago,0,0,1,0,0,0,SCHMID,HARLAN HS,6.908,46517,FALSE,FALSE,TRUE
1310,211,74,74012,812320,316250,NA,O,2875,132,3,2,2,19,9,1,3,2,5,2,0,3,3,0,2,2,2,2,3,1,2,2,0,4491,2,2,3,NA,NA,NA,CHICAGO,60614,2024,0.7356719367588933,0.06324110671936758,0.08893280632411067,0.08201581027667984,0.06027667984189723,14000,Chicago,0,0,1,0,0,0,LINCOLN,LINCOLN PARK HS,7.172,109191,FALSE,TRUE,TRUE
1311,208,25,25160,984520,152710,NA,W,12726,16,NA,2,4,9,5,1,3,1,5,1,2,3,4,1,2,1,2,2,4,2,1,1,0,4937,2,1,2,NA,NA,NA,GLENVIEW,60026,5386,0.7510211659858893,0.01076865948756034,0.14983290011139994,0.05087263275157817,0.06851095432603045,29938,Glenview,0,0,1,0,0,0,SCHOOL DISTRICT C C 34,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.153,112969,TRUE,TRUE,TRUE
1312,208,38,38081,493470,70450,NA,W,20130,24,NA,2,1,9,4,1,3,1,5,1,1,3,2,1,2,2,2,2,5,2,1,2,0,3913,2,1,2,NA,NA,NA,PROSPECT HEIGHTS,60070,6430,0.8926905132192846,0.0104199066874028,0.05925349922239502,0.02939346811819595,0.01648522550544323,62016,Prospect Heights,0,0,3,1,0,0,SCHOOL DIST 23 PROSPECT HEIGHTS,ARLINGTON HTS TWNSHP H S 214,9.72,58212,TRUE,TRUE,TRUE
1313,278,71,71150,371820,93000,NA,W,7440,26,NA,2,1,10,4,3,3,1,5,1,0,3,2,1,2,1,2,2,3,1,2,2,0,3182,2,1,2,NA,NA,NA,CHICAGO,60634,3841,0.4983077323613642,0.02212965373600624,0.06430617026815934,0.4087477219474095,0.01301744337412132,14000,Chicago,0,0,1,0,0,0,LYON,STEINMETZ COLLEGE PREP HS,6.894,63111,FALSE,TRUE,TRUE
1314,205,76,76060,137440,62500,NA,W,3125,122,NA,1,1,8,4,1,1,2,5,2,0,3,1,1,2,2,2,2,7,NA,NA,NA,0,1558,2,1,2,NA,NA,NA,CHICAGO,60632,2758,0.0438723712835388,0.0387962291515591,0.2519941986947063,0.6352429296591733,0.05366207396664249,14000,Chicago,0,0,6,1,0,0,BURROUGHS,KELLY HS,6.934,41681,FALSE,FALSE,TRUE
1315,211,71,71390,521430,69930,NA,T,5595,48,6,2,1,24,12,1,3,2,5,2,0,3,6,0,2,NA,2,2,7,NA,NA,NA,0,6351,2,2,3,NA,NA,NA,CHICAGO,60656,5707,0.8076046959873839,0.01226563868932889,0.0821797792185036,0.07569651305414403,0.04450674610127913,14000,Chicago,1,0,1,0,0,0,DIRKSEN,TAFT HS,6.884772382397572,41342,FALSE,FALSE,TRUE
1316,203,38,38022,126820,30250,NA,W,6050,63,NA,1,1,5,3,3,3,1,5,2,0,1,1,0,NA,NA,2,2,1,1,2,2,0,1033,2,1,1,3,NA,NA,WHEELING,60090,6665,0.31972993248312076,0.0649662415603901,0.1603900975243811,0.4459114778694674,0.01800450112528132,81087,Wheeling,0,0,6,0,0,0,SCH DIST 21 WHEELING COMM CONSOLIDATED,ARLINGTON HTS TWNSHP H S 214,11.237,56698,FALSE,TRUE,TRUE
1317,209,21,21061,1373890,267270,NA,W,22747,95,NA,1,1,11,5,1,3,1,5,1,3,3,2,2,2,NA,2,2,5,1,1,1,0,5570,2,1,2,NA,NA,NA,HINSDALE,60521,2196,0.6935336976320583,0.00774134790528233,0.1935336976320583,0.0965391621129326,0.01730418943533697,35307,Hinsdale,0,0,1,0,0,0,SCHOOL DISTRICT C C  181,HINSDALE TOWNSHIP HIGH SCHOOL  86,7.539,218000,TRUE,TRUE,TRUE
1318,278,25,25200,964920,110790,NA,W,10809,14,NA,3,1,8,4,1,1,1,5,1,2,3,3,2,2,2,2,2,3,2,1,1,0,3787,2,1,2,NA,NA,NA,GLENVIEW,60025,3481,0.8692904337833955,0.02786555587474863,0.06980752657282391,0.01005458201666188,0.04136742315426602,29938,Glenview,0,0,1,0,0,0,SCHOOL DISTRICT C C 34,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.268,150862,FALSE,TRUE,TRUE
1319,278,22,22091,163640,70660,NA,W,8313,43,NA,3,1,7,4,1,3,1,5,1,1,3,2,0,2,2,2,2,4,2,1,2,0,2403,1,1,2,NA,NA,1,DES PLAINES,60016,4146,0.738543174143753,0.00385914134105161,0.12686927158707187,0.10612638687891944,0.04751567776169802,19642,Des Plaines,0,0,1,0,0,0,SCHOOL DISTRICT C C  62,MAINE TOWNSHIP HIGH SCHOOL  207,9.229,81250,FALSE,TRUE,TRUE
1320,234,37,37121,28890,16330,NA,O,5940,61,NA,2,1,7,3,3,3,1,5,1,0,2,1,0,2,NA,2,1,1,1,2,2,0,1058,2,1,4,3,NA,NA,MARKHAM,60428,3361,0.00922344540315382,0.9818506396905684,0,0.00535554894376673,0.00357036596251115,47007,Markham,0,0,1,0,0,0,SCHOOL DISTRICT  152 1/2,THORNTON TOWNSHIP HIGH SCHOOL  205,29.158,37500,FALSE,TRUE,TRUE
1321,211,72,72130,36730,35150,NA,O,4687,117,2,2,1,12,6,1,1,2,5,2,0,3,2,0,2,NA,2,2,2,2,2,2,0,2760,2,2,2,NA,NA,1,CHICAGO,60621,2641,0.0121166224914805,0.9712230215827338,0,0,0.02044680045437334,14000,Chicago,0,0,6,1,0,0,MAYS,ROBESON HS,6.89,16064,FALSE,TRUE,TRUE
1322,208,23,23022,860340,361640,NA,T,16073,52,NA,3,4,9,6,1,3,1,5,1,2,3,4,0,2,2,2,2,4,3,1,2,0,3896,2,1,2,NA,NA,1,WINNETKA,60093,3662,0.8697433096668488,0,0.06717640633533588,0.02348443473511742,0.07618787547788095,82530,Winnetka,0,0,4,1,0,0,SCH DISTRICT 36,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.997,250001,TRUE,TRUE,TRUE
1323,203,70,70280,79190,20310,NA,T,3125,117,NA,1,1,7,3,1,1,1,5,1,0,1,1,0,2,2,2,2,3,1,2,2,0,1230,2,1,1,3,NA,NA,CHICAGO,60633,6479,0.38601636054946753,0.05432937181663837,0,0.5564130267016515,0.00648248186448526,14000,Chicago,0,0,1,0,0,0,CLAY,WASHINGTON HS,6.908,50637,FALSE,TRUE,TRUE
1324,203,37,37033,82720,18600,NA,W,4960,59,NA,2,1,5,3,1,3,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1168,2,1,1,NA,NA,NA,DOLTON,60419,4006,0.06415376934598103,0.854717923115327,0.00574138791812281,0.07314028956565152,0.00449326010983524,20292,Dolton,0,0,1,0,0,0,SCHOOL DISTRICT  149,THORNTON TOWNSHIP HIGH SCHOOL  205,25.009,52917,FALSE,TRUE,TRUE
1325,234,22,22093,233840,47050,NA,T,7239,59,NA,2,1,7,3,3,1,1,5,2,0,3,2,0,2,NA,2,2,7,NA,NA,NA,0,1357,2,1,4,NA,NA,NA,DES PLAINES,60018,2453,0.43416225030574807,0.06033428454953118,0.28006522625356706,0.21361598043212393,0.02038320423970648,19642,Des Plaines,0,0,4,1,0,0,SCHOOL DISTRICT C C  62,MAINE TOWNSHIP HIGH SCHOOL  207,9.229,51667,FALSE,FALSE,TRUE
1326,203,71,71110,134180,75000,NA,W,3125,117,NA,1,1,6,3,1,3,1,5,2,0,1,1,1,2,2,2,2,2,1,2,2,0,1134,2,1,5,1,NA,1,CHICAGO,60618,2723,0.633492471538744,0,0.11274329783327212,0.24017627616599335,0.0271759089239809,14000,Chicago,0,0,6,1,0,0,COONLEY,AMUNDSEN HS,6.884772382397572,84844,FALSE,TRUE,TRUE
1327,234,20,20020,185480,22750,NA,T,3500,49,NA,3,1,6,3,3,1,1,5,1,0,3,1,1,NA,NA,2,2,7,NA,NA,NA,0,1104,2,1,4,NA,NA,NA,SCHILLER PARK,60176,5464,0.7307833089311859,0.01482430453879941,0.00951683748169839,0.19912152269399708,0.09150805270863836,NA,NA,1,0,1,0,0,0,SCHOOL DISTRICT  81,COMMUNITY HIGH SCHOOL  212,8.326,58909,FALSE,FALSE,TRUE
1328,203,38,38012,164310,63440,NA,W,11034,62,NA,1,1,5,3,1,3,1,5,2,0,3,1,0,2,NA,2,2,3,1,2,2,0,1008,2,1,1,NA,NA,1,BUFFALO GROVE,60089,5367,0.781255822619713,0.01397428731134712,0.0955841252096143,0.10806782187441774,0.00223588596981553,09447,Buffalo Grove,0,0,1,0,0,0,SCH DIST 21 WHEELING COMM CONSOLIDATED,ARLINGTON HTS TWNSHP H S 214,10.618,111042,FALSE,TRUE,TRUE
1329,203,31,31092,207500,36220,NA,W,6300,97,NA,2,1,6,3,1,3,1,5,2,0,1,1,0,2,2,2,2,5,1,2,2,0,1192,2,1,1,3,NA,1,FOREST PARK,60130,6035,0.5367025683512842,0.2311516155758078,0.11068765534382768,0.0916321458160729,0.05733222866611433,26935,Forest Park,0,0,1,0,0,0,SCHOOL DISTRICT 91,PROVISO TOWNSHIP HIGH SCHOOL 209,12.075,59485,FALSE,TRUE,TRUE
1330,210,34,34010,142760,13830,NA,W,1581,78,NA,2,1,5,2,1,3,1,5,1,0,3,1,0,2,2,2,2,1,2,2,2,0,1292,2,1,2,NA,NA,NA,NORTH RIVERSIDE,60546,5025,0.6153233830845771,0.0308457711442786,0.00656716417910447,0.3227860696517413,0.04895522388059702,54144,North Riverside,0,0,1,0,0,0,SCHOOL DISTRICT 96,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,10.428,63383,FALSE,TRUE,TRUE
1331,234,39,39010,148350,39530,NA,O,7906,53,NA,3,1,5,3,3,1,1,5,1,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1080,2,1,4,NA,NA,NA,OAK LAWN,60453,4320,0.6965277777777777,0.06875,0.00972222222222222,0.20046296296296295,0.04907407407407407,54820,Oak Lawn,0,0,4,1,0,0,SCHOOL DISTRICT  122,COMMUNITY HIGH SCHOOL  229,11.134,71949,FALSE,TRUE,TRUE
1332,211,71,71210,153380,40920,NA,W,3720,98,2,2,2,10,4,1,3,1,5,2,0,3,2,0,2,2,2,2,3,1,2,2,0,2092,2,2,2,NA,NA,1,CHICAGO,60639,4963,0.00463429377392706,0.7890388877694943,0,0.19605077574047955,0.01027604271609913,14000,Chicago,0,0,1,0,0,0,LOVETT,STEINMETZ COLLEGE PREP HS,6.894,45479,FALSE,TRUE,TRUE
1333,203,13,13240,98490,30370,NA,O,10125,53,NA,3,1,5,3,3,3,1,5,1,0,3,2,1,NA,NA,2,2,3,3,1,2,0,1695,2,1,1,NA,NA,NA,COUNTRY CLUB HILLS,60478,5893,0.06567113524520618,0.8796877651450874,0.04768369251654505,0.00695740709316137,0,16691,Country Club Hills,0,0,6,1,0,0,SCHOOL DISTRICT 160,COMMUNITY HIGH SCHOOL  228,25.307,62602,FALSE,TRUE,TRUE
1334,278,28,28103,289970,70680,NA,T,12852,24,NA,3,1,8,4,1,3,1,5,1,1,3,3,0,2,NA,2,2,5,2,1,2,0,3181,2,1,2,NA,NA,NA,TINLEY PARK,60477,4246,0.7418747056052756,0,0.03320772491756948,0.22162034856335375,0.00659444182760245,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT  140,CONSOLIDATED HIGH SCHOOL  230,11.122,65720,FALSE,TRUE,TRUE
1335,211,72,72171,34150,23430,NA,W,3125,125,2,1,1,8,4,1,3,1,5,2,0,1,2,0,2,2,2,2,7,NA,NA,NA,0,1836,2,2,2,3,NA,NA,CHICAGO,60621,2910,0.00343642611683848,0.9240549828178696,3.436426116838488e-4,0.06735395189003436,0.00893470790378006,14000,Chicago,0,0,6,0,0,0,WENTWORTH,ROBESON HS,6.873317191283292,21266,FALSE,FALSE,TRUE
1336,211,72,72171,30820,35150,NA,W,4687,115,2,2,1,12,6,1,3,1,5,2,0,3,2,0,1,2,2,2,1,1,2,2,0,2166,2,2,2,NA,NA,NA,CHICAGO,60636,1615,0.00990712074303405,0.9671826625386996,0,0.00247678018575851,0.04086687306501548,14000,Chicago,0,0,1,0,0,0,WENTWORTH,HARPER HS,6.873317191283292,19676,FALSE,TRUE,TRUE
1337,203,16,16030,209260,60060,NA,W,10010,64,NA,2,1,6,4,1,3,1,5,2,0,1,2,0,NA,NA,2,2,3,1,2,2,0,1443,2,1,1,3,NA,NA,MOUNT PROSPECT,60056,4396,0.8742038216560509,0.00250227479526842,0.07893539581437671,0.02570518653321201,0.0373066424021838,51089,Mount Prospect,0,0,6,1,0,0,SCHOOL DISTRICT  57,ARLINGTON HTS TWNSHP H S 214,9.405,76350,FALSE,TRUE,TRUE
1338,202,70,70080,60730,22720,NA,W,2525,102,NA,1,1,4,2,1,3,1,5,2,0,2,1,0,2,NA,2,2,7,NA,NA,NA,0,726,3,1,1,1,NA,NA,CHICAGO,60617,3781,0.0042316847394869,0.9664110023803226,0,0,0.05871462576038085,14000,Chicago,0,0,1,0,0,1,CALDWELL,CHICAGO VOCATIONAL HS,6.88386464826358,44333,FALSE,FALSE,TRUE
1339,278,28,28046,206250,81900,NA,O,14892,21,NA,3,1,8,4,1,3,1,5,1,1,3,2,1,2,2,2,2,5,3,1,2,0,2250,2,1,2,NA,NA,NA,ORLAND HILLS,60487,8000,0.7105,0.098375,0.071125,0.11025,0.018,56627,Orland Hills,0,0,1,0,0,0,SCHOOL DISTRICT  140,CONSOLIDATED HIGH SCHOOL  230,10.924,85932,FALSE,TRUE,TRUE
1340,203,22,22031,182610,67690,NA,W,9671,61,NA,3,1,5,3,1,1,1,5,1,0,2,1,0,NA,NA,2,2,1,3,1,2,0,1176,2,1,1,3,NA,NA,DES PLAINES,60016,4894,0.7206783816918676,0.02595014303228443,0.105026563138537,0.10993052717613404,0.0596648957907642,19642,Des Plaines,0,0,1,0,0,0,SCHOOL DISTRICT C C  62,MAINE TOWNSHIP HIGH SCHOOL  207,9.229,90000,FALSE,TRUE,TRUE
1341,210,39,39060,85500,25960,NA,W,4945,67,NA,1,1,4,2,4,3,1,5,2,0,3,1,0,2,NA,2,2,2,1,2,2,0,1104,2,1,1,NA,NA,NA,HOMETOWN,60456,4308,0.7934076137418756,0.01230269266480965,0.00162488393686165,0.16225626740947074,0.0436397400185701,35866,Hometown,0,0,1,0,0,0,SCHOOL DISTRICT  123,COMMUNITY HIGH SCHOOL  229,12.427,49359,FALSE,TRUE,TRUE
1342,234,28,28088,177600,55000,NA,W,10000,42,NA,3,1,7,3,3,1,1,5,1,1,3,1,1,2,NA,2,2,3,2,1,2,0,1382,2,1,4,NA,NA,NA,ORLAND PARK,60462,7020,0.8626780626780627,0.02008547008547008,0.01039886039886039,0.0737891737891738,0.0660968660968661,56640,Orland Park,0,0,1,0,0,0,SCHOOL DISTRICT  135,CONSOLIDATED HIGH SCHOOL  230,9.413,91250,FALSE,TRUE,TRUE
1343,295,29,29050,119710,26520,NA,W,1179,35,NA,1,1,5,1,2,3,1,5,1,1,3,1,1,2,NA,2,2,1,1,1,1,0,1155,2,1,2,NA,NA,NA,PALATINE,60067,7294,0.663421990677269,0.04085549766931724,0.13531669865642995,0.15204277488346588,0.01494378941595832,57225,Palatine,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,9.835,65639,FALSE,TRUE,TRUE
1344,206,21,21061,692480,235000,NA,W,20000,63,NA,4,4,9,4,1,1,1,5,1,1,2,4,1,2,2,2,2,4,1,1,2,983,3304,2,1,2,1,NA,NA,HINSDALE,60521,2196,0.6935336976320583,0.00774134790528233,0.1935336976320583,0.0965391621129326,0.01730418943533697,35307,Hinsdale,0,0,1,0,0,0,SCHOOL DISTRICT C C  181,HINSDALE TOWNSHIP HIGH SCHOOL  86,7.213,218000,FALSE,TRUE,TRUE
